accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,runtime_minutes,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,任务,任务类型,可用于补齐前后对比,备注,完成时间,执行机器,数据版本说明,方法,本地metrics路径,本地metrics闭合状态,本地summary,来源,模型,状态,系列,补齐前6组标记,补齐阶段说明,闭合审计说明
0.5421074904782057,,,,,,0.2527624309392265,,,,,,,,,,,,0.7689075630252101,artifacts/predictions/remote_granite_20b_code_base_e1__has_vul__direct/predictions.jsonl,0.15123966942148762,remote_granite_20b_code_base_e1__has_vul__direct,76.77003555,,,,2363,,,,,,has_vul,has,,,46157.66333334491,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__has_vul__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__has_vul__direct/metrics.json
0.543377063055438,,,,,,0.2801867911941294,,,,,,,,,,,,0.726643598615917,artifacts/predictions/remote_granite_20b_code_base_e1__has_vul__prompt/predictions.jsonl,0.17355371900826447,remote_granite_20b_code_base_e1__has_vul__prompt,77.37067836666667,,,,2363,,,,,,has_vul,has,,,46157.71706302083,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__has_vul__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__has_vul__prompt/metrics.json
0.7232331781633516,,artifacts/checkpoints/remote_granite_20b_code_base_e1__has_vul__qlora/checkpoint-2177,,,,0.7277268942547876,,,,,,,,,,,,0.7332214765100671,,0.7223140495867768,remote_granite_20b_code_base_e1__has_vul__qlora,164.55344086666668,,,,2363,,,,17411,4667,has_vul,has,,,46157.83133628473,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__has_vul__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.2057001239157373,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_20b_code_base_e1__vul_line__direct,2422.9704247166665,0.05129131298537114,0.058653,0.045571,807,0.0834279948796969,0.1772,0.054557,,,vul_line,line,,,46159.75822826389,compute_node_c,,direct,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.22304832713754646,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_20b_code_base_e1__vul_line__prompt,2431.314549633333,0.043344771536933356,,,807,0.0947024049977526,,,,,vul_line,line,,,46161.44664119213,compute_node_c,,prompt,,本地镜像缺失,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__prompt/metrics.json
,91.43866171003718,artifacts/checkpoints/remote_granite_20b_code_base_e1__vul_line__qlora/checkpoint-22502,0.7914485767909362,0.20693928128872366,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_20b_code_base_e1__vul_line__qlora/predictions_test.jsonl,,remote_granite_20b_code_base_e1__vul_line__qlora,1265.7793921,0.05237493227379447,0.059893,0.046534,807,0.08360981782123787,0.178852,0.054557,10155,1529,vul_line,line,,,46162.32565469907,compute_node_c,,qlora,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__qlora/metrics.json,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__vul_line__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_line__qlora/metrics.json
0.23393574297188754,,,,,,0.19020408163265304,,0.089019,0.516798,0.144761,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__direct/predictions_multi_label.jsonl,0.06958942240779402,,0.23393574297188754,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__direct/predictions.jsonl,0.16024759284731774,remote_granite_20b_code_base_e1__vul_type__direct,64.75584086666667,,,,1992,,,,,,vul_type,type,,,46157.87630564815,compute_node_c,,direct,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__vul_type__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__direct/metrics.json
0.19829317269076305,,,,,,0.16122448979591836,,0.052858,0.172264,0.118695,521,0.09908069458631255,0.18618042226487524,0.18618042226487524,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__prompt/predictions_multi_label.jsonl,0.0675017397355602,,0.19829317269076305,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__prompt/predictions.jsonl,0.1358321870701513,remote_granite_20b_code_base_e1__vul_type__prompt,65.58828115,,,,1992,,,,,,vul_type,type,,,46157.92185311342,compute_node_c,,prompt,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__vul_type__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__prompt/metrics.json
0.6475903614457831,,artifacts/checkpoints/remote_granite_20b_code_base_e1__vul_type__qlora/checkpoint-3124,,,,0.5265306122448979,,0.400946,0.673904,0.322605,521,0.3585291113381001,0.6737044145873321,0.6737044145873321,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.24425887265135698,,0.6475903614457831,artifacts/predictions/remote_granite_20b_code_base_e1__vul_type__qlora/predictions_test.jsonl,0.4436038514442916,remote_granite_20b_code_base_e1__vul_type__qlora,221.4096525,,,,1992,,,,24992,3829,vul_type,type,,,46158.07560986111,compute_node_c,,qlora,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_granite_20b_code_base_e1__vul_type__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-20b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_20b_code_base_e1__vul_type__qlora/metrics.json
0.5171392297926365,,,,,,0.13886792452830188,,,,,,,,,,,,0.8,artifacts/predictions/remote_granite_3b_code_base_e1__has_vul__direct/predictions.jsonl,0.07603305785123966,remote_granite_3b_code_base_e1__has_vul__direct,30.99344465,,,,2363,,,,,,has_vul,has,,,46159.7816184375,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__has_vul__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__has_vul__direct/metrics.json
0.8738891239949217,,artifacts/checkpoints/remote_granite_3b_code_base_e1__has_vul__full/checkpoint-2177,,,,0.8755221386800334,,,,,,,,,,,,0.8851351351351351,,0.8661157024793389,remote_granite_3b_code_base_e1__has_vul__full,77.00875183333332,,,,2363,,,,17411,4667,has_vul,has,,,46159.85677092592,compute_node_c,,full,,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__has_vul__full/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__has_vul__full/metrics.json
0.5306813372831147,,,,,,0.2531986531986532,,,,,,,,,,,,0.6836363636363636,artifacts/predictions/remote_granite_3b_code_base_e1__has_vul__prompt/predictions.jsonl,0.15537190082644628,remote_granite_3b_code_base_e1__has_vul__prompt,31.210723883333333,,,,2363,,,,,,has_vul,has,,,46159.80329258102,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__has_vul__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__has_vul__prompt/metrics.json
0.7693609818027931,,artifacts/checkpoints/remote_granite_3b_code_base_e1__has_vul__qlora/checkpoint-2177,,,,0.7722524028416214,,,,,,,,,,,,0.7810650887573964,,0.7636363636363637,remote_granite_3b_code_base_e1__has_vul__qlora,45.22726506666667,,,,2363,,,,17411,4667,has_vul,has,,,46159.88817878472,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__has_vul__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.20693928128872366,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_3b_code_base_e1__vul_line__direct,973.2085507333334,0.05237493227379447,0.059893,0.046534,807,0.08360981782123787,0.178852,0.054557,,,vul_line,line,,,46160.71893436342,compute_node_c,,direct,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_line__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__direct/metrics.json
,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_line__full/checkpoint-22502,,,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__full/metrics.json,,remote_granite_3b_code_base_e1__vul_line__full,,0.293661,0.335812,0.260911,,0.3884,0.475423,0.328306,,,vul_line,line,,,46162.03587177084,compute_node_c,,full,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__full/metrics.json,已闭合,,state.json,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__full/metrics.json
,91.43866171003718,,0.7914485767909362,0.20693928128872366,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_3b_code_base_e1__vul_line__prompt,962.36802115,0.05237493227379447,0.059893,0.046534,807,0.08365487206292371,0.179265,0.054557,,,vul_line,line,,,46161.38724555555,compute_node_c,,prompt,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_line__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__prompt/metrics.json
,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_line__qlora/checkpoint-22502,,,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_3b_code_base_e1__vul_line__qlora/metrics.json,,remote_granite_3b_code_base_e1__vul_line__qlora,,0.062489,0.071458,0.05552,,0.10679,0.202396,0.072529,,,vul_line,line,,,46162.34674663194,compute_node_c,,qlora,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__qlora/metrics.json,已闭合,,state.json,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_line__qlora/metrics.json
0.24046184738955823,,,,,,0.19551020408163264,,0.10161,0.491113,0.151441,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__direct/predictions_multi_label.jsonl,0.06541405706332637,,0.24046184738955823,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__direct/predictions.jsonl,0.16471801925722146,remote_granite_3b_code_base_e1__vul_type__direct,26.20257773333333,,,,1992,,,,,,vul_type,type,,,46159.90637508102,compute_node_c,,direct,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_type__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__direct/metrics.json
0.7660642570281124,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_type__full/checkpoint-3124,,,,0.622857142857143,,0.474178,0.856289,0.386494,521,0.4300306435137896,0.8080614203454894,0.8080614203454894,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2929714683368128,,0.7660642570281124,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__full/predictions_test.jsonl,0.5247592847317745,remote_granite_3b_code_base_e1__vul_type__full,105.47636516666667,,,,1992,,,,24992,3829,vul_type,type,,,46159.9984058449,compute_node_c,,full,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__full/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_type__full/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__full/metrics.json
0.19026104417670683,,,,,,0.15469387755102043,,0.052721,0.192159,0.114354,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06610995128740431,,0.19026104417670683,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__prompt/predictions.jsonl,0.13033012379642367,remote_granite_3b_code_base_e1__vul_type__prompt,27.047770516666667,,,,1992,,,,,,vul_type,type,,,46159.92515831019,compute_node_c,,prompt,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_type__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__prompt/metrics.json
0.6757028112449799,,artifacts/checkpoints/remote_granite_3b_code_base_e1__vul_type__qlora/checkpoint-3124,,,,0.5493877551020407,,0.419148,0.712022,0.339881,521,0.3963227783452502,0.744721689059501,0.744721689059501,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.2700069589422408,,0.6757028112449799,artifacts/predictions/remote_granite_3b_code_base_e1__vul_type__qlora/predictions_test.jsonl,0.46286107290233836,remote_granite_3b_code_base_e1__vul_type__qlora,64.35231631666666,,,,1992,,,,24992,3829,vul_type,type,,,46160.04309502315,compute_node_c,,qlora,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_granite_3b_code_base_e1__vul_type__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-3b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_3b_code_base_e1__vul_type__qlora/metrics.json
0.5366060093101989,,,,,,0.40131219245489336,,,,,,,,,,,,0.592891760904685,artifacts/predictions/remote_granite_8b_code_base_e1__has_vul__direct/predictions.jsonl,0.30330578512396694,remote_granite_8b_code_base_e1__has_vul__direct,40.259257049999995,,,,2363,,,,,,has_vul,has,,,46157.63479005787,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__has_vul__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__has_vul__direct/metrics.json
0.5412611087600507,,,,,,0.4264550264550265,,,,,,,,,,,,0.5926470588235294,artifacts/predictions/remote_granite_8b_code_base_e1__has_vul__prompt/predictions.jsonl,0.3330578512396694,remote_granite_8b_code_base_e1__has_vul__prompt,41.01103775,,,,2363,,,,,,has_vul,has,,,46157.66326996528,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__has_vul__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__has_vul__prompt/metrics.json
0.7735928903935675,,artifacts/checkpoints/remote_granite_8b_code_base_e1__has_vul__qlora/checkpoint-2177,,,,0.7762442492680887,,,,,,,,,,,,0.785774767146486,,0.7669421487603306,remote_granite_8b_code_base_e1__has_vul__qlora,88.61306934999999,,,,2363,,,,17411,4667,has_vul,has,,,46157.72480685185,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__has_vul__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.2057001239157373,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_8b_code_base_e1__vul_line__direct/predictions.jsonl,,remote_granite_8b_code_base_e1__vul_line__direct,765.2968131666668,0.05273613870326892,0.060306,0.046855,807,0.08365487206292371,0.179265,0.054557,,,vul_line,line,,,46158.38693697916,compute_node_c,,direct,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__vul_line__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.2527881040892193,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_8b_code_base_e1__vul_line__prompt/predictions.jsonl,,remote_granite_8b_code_base_e1__vul_line__prompt,1302.1269703333335,0.04731804226115225,0.05411,0.042041,807,0.10103127313939514,0.181743,0.069961,,,vul_line,line,,,46159.29119186343,compute_node_c,,prompt,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__vul_line__prompt/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__prompt/metrics.json
,91.43866171003718,artifacts/checkpoints/remote_granite_8b_code_base_e1__vul_line__qlora/checkpoint-22502,0.7914485767909362,0.7955390334572491,,,,,,,,,,,,,,,artifacts/predictions/remote_granite_8b_code_base_e1__vul_line__qlora/predictions_test.jsonl,,remote_granite_8b_code_base_e1__vul_line__qlora,795.5163649499999,0.2683763770995124,0.306898,0.238447,807,0.3789860645046821,0.488228,0.309692,10155,1529,vul_line,line,,,46159.84363385417,compute_node_c,,qlora,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__qlora/metrics.json,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__vul_line__qlora/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__vul_line__qlora/metrics.json
0.22088353413654618,,,,,,0.1795918367346939,,0.101553,0.547458,0.131327,521,0.11950970377936672,0.22456813819577734,0.22456813819577734,artifacts/predictions/remote_granite_8b_code_base_e1__vul_type__direct/predictions_multi_label.jsonl,0.081419624217119,,0.22088353413654618,artifacts/predictions/remote_granite_8b_code_base_e1__vul_type__direct/predictions.jsonl,0.15130674002751032,remote_granite_8b_code_base_e1__vul_type__direct,33.43927205,,,,1992,,,,,,vul_type,type,,,46157.74802861111,compute_node_c,,direct,artifacts/metrics/remote_granite_8b_code_base_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_granite_8b_code_base_e1__vul_type__direct/matrix_summary.json,matrix_summary,ibm-granite/granite-8b-code-base,completed,Granite Code,,,artifacts/metrics/remote_granite_8b_code_base_e1__vul_type__direct/metrics.json
